organic,organic_molarity,solvent,solvent_molarity,inorganic_molarity,acid_molarity,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature,crystal_score,objective,default_features,procedure
Phenethylammonium iodide,0.7140605121917768,Gamma-Butyrolactone,9.871782064027704,1.0433602168205665,1.4312404953291331,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.7140605121917768, 9.871782064027704, 1.0433602168205665, 1.4312404953291331, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.7140605121917768 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.871782064027704 M
    - Inorganic molarity: 1.0433602168205665 M
    - Acid molarity: 1.4312404953291331 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.1513497933305364,Gamma-Butyrolactone,4.171552715106238,0.2969354141865318,16.803823593308714,0.0004999999999999,0.001,16.0,85.0,fine_powder,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.1513497933305364, 4.171552715106238, 0.2969354141865318, 16.803823593308714, 0.0004999999999999, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.1513497933305364 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 4.171552715106238 M
    - Inorganic molarity: 0.2969354141865318 M
    - Acid molarity: 16.803823593308714 M
    - Volume in alpha vial: 0.0004999999999999 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.6458801856044146,Gamma-Butyrolactone,10.762250533210016,0.8826337082241866,0.2120356289376492,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.6458801856044146, 10.762250533210016, 0.8826337082241866, 0.2120356289376492, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.6458801856044146 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.762250533210016 M
    - Inorganic molarity: 0.8826337082241866 M
    - Acid molarity: 0.2120356289376492 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.921645415760548,Gamma-Butyrolactone,10.02319464408048,0.6510785687209278,1.0601781446882468,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.921645415760548, 10.02319464408048, 0.6510785687209278, 1.0601781446882468, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.921645415760548 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.02319464408048 M
    - Inorganic molarity: 0.6510785687209278 M
    - Acid molarity: 1.0601781446882468 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.6638629355975966,Gamma-Butyrolactone,8.217647810166406,0.4930762382363509,6.096024331957419,0.0005,0.001,16.0,85.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.6638629355975966, 8.217647810166406, 0.4930762382363509, 6.096024331957419, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.6638629355975966 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.217647810166406 M
    - Inorganic molarity: 0.4930762382363509 M
    - Acid molarity: 6.096024331957419 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.631206007091675,Gamma-Butyrolactone,10.238966246722288,1.209535081640552,0.6891157940473602,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.631206007091675, 10.238966246722288, 1.209535081640552, 0.6891157940473602, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.631206007091675 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.238966246722288 M
    - Inorganic molarity: 1.209535081640552 M
    - Acid molarity: 0.6891157940473602 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.6225428498997676,Gamma-Butyrolactone,9.50112446156946,1.236776862758583,2.1733651966109058,0.0005,0.001,16.0,85.0,fine_powder,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.6225428498997676, 9.50112446156946, 1.236776862758583, 2.1733651966109058, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.6225428498997676 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.50112446156946 M
    - Inorganic molarity: 1.236776862758583 M
    - Acid molarity: 2.1733651966109058 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.5970615827026003,Gamma-Butyrolactone,9.930823241969073,1.141430628845476,1.5902672170323702,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.5970615827026003, 9.930823241969073, 1.141430628845476, 1.5902672170323702, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.5970615827026003 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.930823241969073 M
    - Inorganic molarity: 1.141430628845476 M
    - Acid molarity: 1.5902672170323702 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.4611694248664053,Gamma-Butyrolactone,7.746296964824316,0.776390761863868,7.315229198348906,0.0004999999999999,0.001,16.0,85.0,fine_powder,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.4611694248664053, 7.746296964824316, 0.776390761863868, 7.315229198348906, 0.0004999999999999, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.4611694248664053 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 7.746296964824316 M
    - Inorganic molarity: 0.776390761863868 M
    - Acid molarity: 7.315229198348906 M
    - Volume in alpha vial: 0.0004999999999999 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.8382244980604188,Gamma-Butyrolactone,9.286178853726527,0.5094213069071694,3.18053443406474,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.8382244980604188, 9.286178853726527, 0.5094213069071694, 3.18053443406474, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.8382244980604188 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.286178853726527 M
    - Inorganic molarity: 0.5094213069071694 M
    - Acid molarity: 3.18053443406474 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.6873457918559256,Gamma-Butyrolactone,10.327693902242702,1.3511923434543105,0.0,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.6873457918559256, 10.327693902242702, 1.3511923434543105, 0.0, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.6873457918559256 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.327693902242702 M
    - Inorganic molarity: 1.3511923434543105 M
    - Acid molarity: 0.0 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.6413011626223932,Gamma-Butyrolactone,6.34413046478022,0.1116913025839248,10.760808168585704,0.0005,0.001,16.0,85.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.6413011626223932, 6.34413046478022, 0.1116913025839248, 10.760808168585704, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.6413011626223932 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 6.34413046478022 M
    - Inorganic molarity: 0.1116913025839248 M
    - Acid molarity: 10.760808168585704 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.7233641975991182,Gamma-Butyrolactone,10.359534050766287,1.2449493970939915,0.0,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.7233641975991182, 10.359534050766287, 1.2449493970939915, 0.0, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.7233641975991182 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.359534050766287 M
    - Inorganic molarity: 1.2449493970939915 M
    - Acid molarity: 0.0 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.5064571094415582,Gamma-Butyrolactone,8.865409375431545,0.8172534335409134,4.77080165109711,0.0005,0.001,16.0,85.0,fine_powder,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.5064571094415582, 8.865409375431545, 0.8172534335409134, 4.77080165109711, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.5064571094415582 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.865409375431545 M
    - Inorganic molarity: 0.8172534335409134 M
    - Acid molarity: 4.77080165109711 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.8340477490536792,Gamma-Butyrolactone,10.499588635211545,0.768218227528459,0.2120356289376492,0.0004999999999999,0.001,16.0,85.0,small_crystallites,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.8340477490536792, 10.499588635211545, 0.768218227528459, 0.2120356289376492, 0.0004999999999999, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.8340477490536792 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.499588635211545 M
    - Inorganic molarity: 0.768218227528459 M
    - Acid molarity: 0.2120356289376492 M
    - Volume in alpha vial: 0.0004999999999999 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.4664022916702799,Gamma-Butyrolactone,4.377610447263941,0.0299659592298334,15.637627634151642,0.0004999999999999,0.001,16.0,85.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.4664022916702799, 4.377610447263941, 0.0299659592298334, 15.637627634151642, 0.0004999999999999, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.4664022916702799 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 4.377610447263941 M
    - Inorganic molarity: 0.0299659592298334 M
    - Acid molarity: 15.637627634151642 M
    - Volume in alpha vial: 0.0004999999999999 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.6443370732873026,Gamma-Butyrolactone,10.616019689760488,0.7954600086464892,0.6891157940473602,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.6443370732873026, 10.616019689760488, 0.7954600086464892, 0.6891157940473602, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.6443370732873026 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 10.616019689760488 M
    - Inorganic molarity: 0.7954600086464892 M
    - Acid molarity: 0.6891157940473602 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.6537201767746946,Gamma-Butyrolactone,8.371326423373866,0.730079733963216,5.353899630675645,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.6537201767746946, 8.371326423373866, 0.730079733963216, 5.353899630675645, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.6537201767746946 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.371326423373866 M
    - Inorganic molarity: 0.730079733963216 M
    - Acid molarity: 5.353899630675645 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.9583149546484636,Gamma-Butyrolactone,9.988812913429726,0.3977300043232446,1.484249402563545,0.0005,0.001,16.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.9583149546484636, 9.988812913429726, 0.3977300043232446, 1.484249402563545, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.9583149546484636 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.988812913429726 M
    - Inorganic molarity: 0.3977300043232446 M
    - Acid molarity: 1.484249402563545 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Acetamidinium iodide,1.6948843715299629,Dimethylformamide,8.225636621762913,2.007323307011288,1.8023028459700192,0.0005,0.001,16.0,85.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.6948843715299629, 8.225636621762913, 2.007323307011288, 1.8023028459700192, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.6948843715299629 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 8.225636621762913 M
    - Inorganic molarity: 2.007323307011288 M
    - Acid molarity: 1.8023028459700192 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Acetamidinium iodide,2.448437991003836,Dimethylformamide,8.462112172034724,1.4902854855083805,0.636106886812948,0.0005,0.001,16.0,85.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.448437991003836, 8.462112172034724, 1.4902854855083805, 0.636106886812948, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 2.448437991003836 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 8.462112172034724 M
    - Inorganic molarity: 1.4902854855083805 M
    - Acid molarity: 0.636106886812948 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Acetamidinium iodide,0.0793787665623924,Dimethylformamide,2.2087766299572564,0.0825522572147498,21.62763415164024,0.0005,0.001,16.0,85.0,fine_powder,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0793787665623924, 2.2087766299572564, 0.0825522572147498, 21.62763415164024, 0.0005, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.0793787665623924 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 2.2087766299572564 M
    - Inorganic molarity: 0.0825522572147498 M
    - Acid molarity: 21.62763415164024 M
    - Volume in alpha vial: 0.0005 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Acetamidinium iodide,1.7194995058471974,Dimethylformamide,6.3553945109688765,1.2686978477214204,7.050184662176842,0.0004999999999999,0.001,16.0,85.0,small_crystallites,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.7194995058471974, 6.3553945109688765, 1.2686978477214204, 7.050184662176842, 0.0004999999999999, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 1.7194995058471974 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 6.3553945109688765 M
    - Inorganic molarity: 1.2686978477214204 M
    - Acid molarity: 7.050184662176842 M
    - Volume in alpha vial: 0.0004999999999999 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
Acetamidinium iodide,0.4303650595989416,Dimethylformamide,1.408908565800579,0.1086213910720392,22.42276776015642,0.0004999999999999,0.001,16.0,85.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.4303650595989416, 1.408908565800579, 0.1086213910720392, 22.42276776015642, 0.0004999999999999, 0.001, 57600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Acetamidinium iodide
    - Molarity of organic compound: 0.4303650595989416 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 1.408908565800579 M
    - Inorganic molarity: 0.1086213910720392 M
    - Acid molarity: 22.42276776015642 M
    - Volume in alpha vial: 0.0004999999999999 ml
    - Volume in beta vial: 0.001 ml
    - Reaction time: 16.0 hours
    - Reaction temperature: 85.0 °C
    "
