,Name,M1,M2,M3,Support,M1_mol,M2_mol,M3_mol,Temp,Ar_flow,CH4_flow,O2_flow,CT,Performance
210,Mn-Na2WO4/BN,Mn,Na,W,BN,0.371,0.37,0.185,750,7.0,2.4,0.6,0.75,13.097810998398291
211,Mn-Na2WO4/BN,Mn,Na,W,BN,0.371,0.37,0.185,750,10.5,3.6,0.9,0.5,16.0675422705314
212,Mn-Na2WO4/BN,Mn,Na,W,BN,0.371,0.37,0.185,750,14.0,4.8,1.2,0.38,9.42207389749702
213,Mn-Na2WO4/BN,Mn,Na,W,BN,0.371,0.37,0.185,750,7.0,2.6,0.4,0.75,7.158677685950411
214,Mn-Na2WO4/BN,Mn,Na,W,BN,0.371,0.37,0.185,750,10.5,3.9,0.6,0.5,4.618764044943822
215,Mn-Na2WO4/BN,Mn,Na,W,BN,0.371,0.37,0.185,750,14.0,5.1,0.9,0.38,8.007538496897265
216,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,1.5,5.7,2.8,0.75,6.555784055542256
217,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,2.3,8.5,4.3,0.5,7.5282453637660485
218,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,3.0,11.3,5.7,0.38,8.947572839506174
219,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,1.5,6.4,2.1,0.75,6.628277220630373
220,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,2.3,9.6,3.2,0.5,8.14863119266055
221,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,3.0,12.8,4.3,0.38,9.312778198334595
222,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,1.5,6.8,1.7,0.75,7.869376825705938
223,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,2.3,10.2,2.6,0.5,8.578067484662576
224,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,3.0,13.6,3.4,0.38,9.763317585301834
225,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,1.5,7.3,1.2,0.75,7.191830780452225
226,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,2.3,10.9,1.8,0.5,7.079719271623672
227,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,3.0,14.6,2.4,0.38,10.113452188006484
228,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,4.0,4.0,2.0,0.75,6.553087579243952
229,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,6.0,6.0,3.0,0.5,7.536329174664108
230,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,8.0,8.0,4.0,0.38,8.775
231,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,4.0,4.5,1.5,0.75,7.4279557007988375
232,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,6.0,6.8,2.3,0.5,9.083755390043121
233,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,8.0,9.0,3.0,0.38,9.731791682860475
234,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,4.0,4.8,1.2,0.75,7.703838678328475
235,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,6.0,7.2,1.8,0.5,8.376606683804626
236,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,8.0,9.6,2.4,0.38,9.845484896661368
237,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,4.0,5.1,0.9,0.75,6.683738601823708
238,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,6.0,7.7,1.3,0.5,8.777630104083267
239,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,8.0,10.3,1.7,0.38,9.973333333333333
240,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,7.0,2.0,1.0,0.75,7.120047275441652
241,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,10.5,3.0,1.5,0.5,8.527950520833334
242,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,14.0,4.0,2.0,0.38,9.382839313572543
243,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,7.0,2.3,0.8,0.75,7.829201255667944
244,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,10.5,3.4,1.1,0.5,10.344000000000001
245,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,14.0,4.5,1.5,0.38,11.230687326181961
246,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,7.0,2.4,0.6,0.75,8.076436672967864
247,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,10.5,3.6,0.9,0.5,9.443589211618256
248,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,14.0,4.8,1.2,0.38,12.247453954496208
249,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,7.0,2.6,0.4,0.75,9.107999999999999
250,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,10.5,3.9,0.6,0.5,10.169714512291833
251,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,900,14.0,5.1,0.9,0.38,11.605960099750622
252,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,1.5,5.7,2.8,0.75,9.854804560260584
253,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,2.3,8.5,4.3,0.5,9.994669592152814
254,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,3.0,11.3,5.7,0.38,11.6397921108742
255,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,1.5,6.4,2.1,0.75,10.297733549959382
256,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,2.3,9.6,3.2,0.5,10.83486178861789
257,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,3.0,12.8,4.3,0.38,12.966210970464134
258,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,1.5,6.8,1.7,0.75,11.293703913783324
259,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,2.3,10.2,2.6,0.5,11.410226628895181
260,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,3.0,13.6,3.4,0.38,12.391809304997128
261,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,1.5,7.3,1.2,0.75,9.745746455379482
262,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,2.3,10.9,1.8,0.5,9.269783549783549
263,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,3.0,14.6,2.4,0.38,12.432709090909093
264,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,4.0,4.0,2.0,0.75,9.001471417585233
265,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,6.0,6.0,3.0,0.5,10.531066525871172
266,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,8.0,8.0,4.0,0.38,11.590600688012701
267,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,4.0,4.5,1.5,0.75,10.787278106508875
268,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,6.0,6.8,2.3,0.5,11.739942457870944
269,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,8.0,9.0,3.0,0.38,13.255984880302393
270,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,4.0,4.8,1.2,0.75,10.804938005390834
271,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,6.0,7.2,1.8,0.5,12.84363017583664
272,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,8.0,9.6,2.4,0.38,13.359286956521741
273,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,4.0,5.1,0.9,0.75,10.477443280977312
274,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,6.0,7.7,1.3,0.5,10.630443159922926
275,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,8.0,10.3,1.7,0.38,10.708277189605388
276,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,7.0,2.0,1.0,0.75,10.433508196721313
277,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,10.5,3.0,1.5,0.5,12.735650913308204
278,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,14.0,4.0,2.0,0.38,13.029088351153627
279,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,7.0,2.3,0.8,0.75,12.507356031946196
280,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,10.5,3.4,1.1,0.5,14.945148247978437
281,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,14.0,4.5,1.5,0.38,17.523072702331962
282,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,7.0,2.4,0.6,0.75,14.010422535211267
283,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,10.5,3.6,0.9,0.5,18.464602097470696
284,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,14.0,4.8,1.2,0.38,20.876924564796905
285,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,7.0,2.6,0.4,0.75,15.78231267345051
286,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,10.5,3.9,0.6,0.5,23.50702702702703
287,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,850,14.0,5.1,0.9,0.38,25.00112474437628
288,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,1.5,5.7,2.8,0.75,11.42866986726913
289,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,2.3,8.5,4.3,0.5,11.799918233851185
290,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,3.0,11.3,5.7,0.38,13.35555711873945
291,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,1.5,6.4,2.1,0.75,14.496976534296032
292,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,2.3,9.6,3.2,0.5,13.180819456617002
293,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,3.0,12.8,4.3,0.38,15.577727682596933
294,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,1.5,6.8,1.7,0.75,14.140156062424971
295,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,2.3,10.2,2.6,0.5,14.854703337453648
296,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,3.0,13.6,3.4,0.38,16.637231063017186
297,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,1.5,7.3,1.2,0.75,14.905
298,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,2.3,10.9,1.8,0.5,15.958417968749998
299,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,3.0,14.6,2.4,0.38,21.635699373695196
300,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,4.0,4.0,2.0,0.75,10.479935222672067
301,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,6.0,6.0,3.0,0.5,11.420172701949861
302,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,8.0,8.0,4.0,0.38,12.410401924709877
303,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,4.0,4.5,1.5,0.75,12.233080962800871
304,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,6.0,6.8,2.3,0.5,13.90572735590119
305,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,8.0,9.0,3.0,0.38,15.281105527638191
306,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,4.0,4.8,1.2,0.75,13.649999999999999
307,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,6.0,7.2,1.8,0.5,15.949182782283218
308,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,8.0,9.6,2.4,0.38,17.978968729208248
309,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,4.0,5.1,0.9,0.75,16.158256611165523
310,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,6.0,7.7,1.3,0.5,17.645197438633936
311,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,8.0,10.3,1.7,0.38,17.353767123287668
312,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,7.0,2.0,1.0,0.75,15.302127417519912
313,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,10.5,3.0,1.5,0.5,16.37998162327718
314,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,14.0,4.0,2.0,0.38,16.869162462159437
315,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,7.0,2.3,0.8,0.75,15.467696267696265
316,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,10.5,3.4,1.1,0.5,19.378489932885905
317,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,14.0,4.5,1.5,0.38,18.043321299638986
318,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,7.0,2.4,0.6,0.75,17.489141742522758
319,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,10.5,3.6,0.9,0.5,19.475295974743485
320,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,14.0,4.8,1.2,0.38,18.620597938144332
321,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,7.0,2.6,0.4,0.75,15.801167883211681
322,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,10.5,3.9,0.6,0.5,14.333483146067419
323,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,800,14.0,5.1,0.9,0.38,18.37701754385965
324,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,1.5,5.7,2.8,0.75,11.84049036777583
325,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,2.3,8.5,4.3,0.5,12.512174162131195
326,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,3.0,11.3,5.7,0.38,13.41298716119829
327,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,1.5,6.4,2.1,0.75,13.02018944519621
328,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,2.3,9.6,3.2,0.5,14.155435380384965
329,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,3.0,12.8,4.3,0.38,15.863739009717726
330,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,1.5,6.8,1.7,0.75,13.987086712414222
331,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,2.3,10.2,2.6,0.5,15.028919093851131
332,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,3.0,13.6,3.4,0.38,14.776991150442477
333,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,1.5,7.3,1.2,0.75,17.412410256410258
334,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,2.3,10.9,1.8,0.5,9.375973003374577
335,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,3.0,14.6,2.4,0.38,13.825486486486486
336,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,4.0,4.0,2.0,0.75,11.432515475520542
337,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,6.0,6.0,3.0,0.5,13.401438175971935
338,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,8.0,8.0,4.0,0.38,14.421951951951952
339,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,4.0,4.5,1.5,0.75,14.480182232346243
340,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,6.0,6.8,2.3,0.5,16.175035353535353
341,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,8.0,9.0,3.0,0.38,16.485
342,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,4.0,4.8,1.2,0.75,14.503675496688741
343,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,6.0,7.2,1.8,0.5,13.894845360824743
344,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,8.0,9.6,2.4,0.38,16.774500000000003
345,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,4.0,5.1,0.9,0.75,14.450847457627116
346,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,6.0,7.7,1.3,0.5,14.549394904458602
347,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,8.0,10.3,1.7,0.38,10.824069097888676
348,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,7.0,2.0,1.0,0.75,16.93595461658842
349,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,10.5,3.0,1.5,0.5,17.637533783783784
350,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,14.0,4.0,2.0,0.38,16.54631578947368
351,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,7.0,2.3,0.8,0.75,16.339475549255848
352,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,10.5,3.4,1.1,0.5,14.454657919400187
353,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,14.0,4.5,1.5,0.38,13.820728476821193
354,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,7.0,2.4,0.6,0.75,13.642916666666668
355,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,10.5,3.6,0.9,0.5,13.252105263157894
356,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,14.0,4.8,1.2,0.38,10.266666666666666
357,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,7.0,2.6,0.4,0.75,11.6787707641196
358,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,10.5,3.9,0.6,0.5,12.58397877984085
359,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,775,14.0,5.1,0.9,0.38,9.688615384615385
360,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,1.5,5.7,2.8,0.75,12.117291910902697
361,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,2.3,8.5,4.3,0.5,12.41524893314367
362,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,3.0,11.3,5.7,0.38,13.819666075650115
363,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,1.5,6.4,2.1,0.75,14.980152526215447
364,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,2.3,9.6,3.2,0.5,14.653331688055284
365,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,3.0,12.8,4.3,0.38,16.04885075403016
366,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,1.5,6.8,1.7,0.75,15.380805416963646
367,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,2.3,10.2,2.6,0.5,14.552185534591192
368,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,3.0,13.6,3.4,0.38,14.426814882032668
369,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,1.5,7.3,1.2,0.75,12.13647137150466
370,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,2.3,10.9,1.8,0.5,11.051100917431194
371,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,3.0,14.6,2.4,0.38,12.877466063348416
372,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,4.0,4.0,2.0,0.75,13.367262638717632
373,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,6.0,6.0,3.0,0.5,13.93939393939394
374,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,8.0,8.0,4.0,0.38,15.054198473282442
375,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,4.0,4.5,1.5,0.75,15.609863414634146
376,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,6.0,6.8,2.3,0.5,17.2681512605042
377,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,8.0,9.0,3.0,0.38,17.911068537506743
378,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,4.0,4.8,1.2,0.75,16.847350096711796
379,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,6.0,7.2,1.8,0.5,18.11184573002755
380,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,8.0,9.6,2.4,0.38,18.144808664259926
381,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,4.0,5.1,0.9,0.75,17.289473684210524
382,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,6.0,7.7,1.3,0.5,18.352380952380955
383,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,8.0,10.3,1.7,0.38,17.574459295261242
384,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,7.0,2.0,1.0,0.75,11.502702702702702
385,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,10.5,3.0,1.5,0.5,13.151127012522359
386,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,14.0,4.0,2.0,0.38,13.217405063291139
387,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,7.0,2.3,0.8,0.75,11.958739495798323
388,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,10.5,3.4,1.1,0.5,14.309030635573846
389,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,14.0,4.5,1.5,0.38,18.88962427745665
390,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,7.0,2.4,0.6,0.75,20.84108763206961
391,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,10.5,3.6,0.9,0.5,20.310364406779662
392,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,14.0,4.8,1.2,0.38,23.592466367713005
393,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,7.0,2.6,0.4,0.75,15.901591895803184
394,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,10.5,3.9,0.6,0.5,8.177815699658701
395,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,750,14.0,5.1,0.9,0.38,5.46951923076923
396,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,1.5,5.7,2.8,0.75,11.505
397,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,2.3,8.5,4.3,0.5,9.870629921259843
398,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,3.0,11.3,5.7,0.38,11.260451422963687
399,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,1.5,6.4,2.1,0.75,6.641783567134268
400,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,2.3,9.6,3.2,0.5,3.584706632653061
401,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,3.0,12.8,4.3,0.38,6.876
402,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,1.5,6.8,1.7,0.75,4.515303292894282
403,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,2.3,10.2,2.6,0.5,2.817500000000001
404,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,3.0,13.6,3.4,0.38,5.0825
405,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,1.5,7.3,1.2,0.75,2.5027544910179644
406,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,2.3,10.9,1.8,0.5,2.0647058823529414
407,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,3.0,14.6,2.4,0.38,2.400662983425414
408,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,4.0,4.0,2.0,0.75,5.029899833055091
409,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,6.0,6.0,3.0,0.5,4.577559322033899
410,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,8.0,8.0,4.0,0.38,4.164708926261319
411,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,4.0,4.5,1.5,0.75,2.189108910891089
412,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,6.0,6.8,2.3,0.5,1.229929411764706
413,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,8.0,9.0,3.0,0.38,2.1461271676300577
414,Mn-Na2WO4/MgO,Mn,Na,W,MgO,0.371,0.37,0.185,700,4.0,4.8,1.2,0.75,0.9262174940898344
