custom_id,winner_idx,loser_idx,llm_choice,true_winner,llm_correct
q_000842,11555,5309,B,B,True
q_000843,459,3780,B,A,False
q_000844,69,12321,B,B,True
q_000845,68,6139,A,A,True
q_000846,1986,1449,B,A,False
q_000847,138,657,A,A,True
q_000848,12455,10419,B,A,False
q_000849,7700,2996,A,A,True
q_000850,12453,9793,B,A,False
q_000851,369,10184,B,B,True
q_000852,12239,11394,A,B,False
q_000853,8267,3031,A,A,True
q_000854,3656,2855,A,B,False
q_000855,10793,11299,B,A,False
q_000856,3111,3784,B,B,True
q_000857,728,12678,A,A,True
q_000858,7618,8502,B,A,False
q_000859,5700,10177,B,B,True
q_000860,744,12302,B,B,True
q_000861,11788,3305,A,A,True
q_000862,741,1528,B,B,True
q_000863,9811,10839,B,B,True
q_000864,1273,10751,B,B,True
q_000865,1438,8871,B,B,True
q_000866,1582,10416,B,B,True
q_000867,12379,10647,B,A,False
q_000868,5674,12333,A,A,True
q_000869,510,9083,A,A,True
q_000870,937,5797,A,A,True
q_000871,2564,6403,B,A,False
q_000872,1445,12051,B,B,True
q_000873,1587,1228,A,B,False
q_000874,8861,10083,A,A,True
q_000875,231,6411,A,B,False
q_000876,6859,10215,B,B,True
q_000877,6919,9469,B,B,True
q_000878,6966,11281,A,A,True
q_000879,8006,5259,A,A,True
q_000880,1093,9978,B,B,True
q_000881,10814,10707,B,A,False
q_000882,5702,4128,B,B,True
q_000883,1972,8162,B,A,False
q_000884,5856,10334,A,B,False
q_000885,5488,9334,B,B,True
q_000886,674,10162,B,B,True
q_000887,2453,2871,A,A,True
q_000888,200,1520,A,A,True
q_000889,3440,6104,A,B,False
q_000890,1271,10440,B,B,True
q_000891,2071,9020,A,A,True
q_000892,4322,6639,A,B,False
q_000893,8476,12455,B,B,True
q_000895,7697,7771,A,A,True
q_000896,6709,6471,A,A,True
q_000897,693,10293,A,A,True
q_000898,892,11121,A,B,False
q_000899,7831,5712,B,A,False
q_000900,55,5484,A,B,False
q_000901,538,3540,B,B,True
q_000902,2784,5638,A,A,True
q_000903,11234,10627,A,B,False
q_000904,5831,6374,A,B,False
q_000905,8780,9016,A,A,True
q_000906,5230,5317,B,A,False
q_000907,2200,8980,A,B,False
q_000908,4716,9053,A,B,False
q_000909,1166,6710,B,B,True
q_000910,11873,9787,A,B,False
q_000911,2332,11130,B,B,True
q_000912,4783,2013,B,B,True
q_000913,2894,12453,B,B,True
q_000914,12132,7522,A,B,False
q_000915,5827,5104,A,B,False
q_000916,6899,3943,A,B,False
q_000917,10117,9963,B,A,False
q_000918,7652,3233,A,A,True
q_000919,1690,8087,A,A,True
q_000920,1166,11088,A,A,True
q_000921,7273,10268,B,B,True
q_000922,5674,9719,A,A,True
q_000923,1844,4480,A,A,True
q_000924,3155,10958,B,B,True
q_000925,1595,12021,B,B,True
q_000926,6877,11042,A,A,True
q_000927,1006,3828,A,A,True
q_000928,8083,5316,B,B,True
q_000929,7345,10711,B,A,False
q_000930,6830,7869,A,B,False
q_000931,9893,8892,B,B,True
q_000932,4368,3271,B,B,True
q_000933,3659,8250,A,B,False
q_000934,5625,3379,A,A,True
q_000935,1479,11952,B,B,True
q_000936,2007,3523,B,A,False
q_000937,1886,3141,B,A,False
q_000938,5866,9615,A,B,False
q_000939,2706,6459,A,A,True
q_000940,2109,8779,B,B,True
q_000941,5134,9315,B,B,True
q_000942,11609,6834,B,B,True
q_000943,2739,6025,A,A,True
q_000944,1643,8969,A,A,True
q_000945,1515,2746,A,B,False
q_000946,12369,9982,B,B,True
q_000947,409,1704,B,A,False
q_000948,7499,12044,A,A,True
q_000949,3533,7584,A,A,True
q_000950,1187,4738,A,A,True
q_000951,3871,8755,B,A,False
q_000952,7811,4825,A,A,True
q_000953,8304,5437,B,B,True
q_000954,2840,9982,B,B,True
q_000955,7764,7224,B,A,False
q_000956,5093,9609,B,B,True
q_000957,8064,12276,B,A,False
q_000958,4578,12344,A,A,True
q_000959,5233,6007,A,B,False
q_000960,1950,6052,A,B,False
q_000961,5194,10929,B,B,True
q_000962,12231,10674,A,A,True
q_000963,2765,8209,B,B,True
q_000964,12060,10446,B,A,False
q_000965,1070,7476,B,A,False
q_000966,7644,9648,B,B,True
q_000967,4028,10293,A,A,True
q_000968,11695,9084,A,A,True
q_000969,458,7426,A,B,False
q_000970,3795,11430,B,B,True
q_000971,8304,5316,B,B,True
q_000972,6064,10754,A,A,True
q_000973,2290,6024,A,B,False
q_000974,1880,8455,A,A,True
q_000975,2866,5559,B,A,False
q_000976,1210,11033,B,B,True
q_000977,7273,11189,A,A,True
q_000978,4458,10724,A,A,True
q_000979,2737,7189,B,B,True
q_000980,7494,6255,A,A,True
q_000981,1,8920,A,B,False
q_000982,6950,12448,B,B,True
q_000983,8233,3272,B,B,True
q_000984,7461,7935,B,A,False
q_000985,8290,6195,B,B,True
q_000986,11494,7836,B,B,True
q_000987,4017,10435,B,B,True
q_000988,3129,9872,B,B,True
q_000989,8174,10005,B,B,True
q_000990,1517,4354,B,B,True
q_000991,6977,11677,A,A,True
q_000992,796,2503,A,B,False
q_000993,5482,5789,A,A,True
q_000994,6730,4821,A,B,False
q_000995,7955,4966,B,B,True
q_000996,6688,12417,B,A,False
q_000997,4583,2940,A,B,False
q_000998,7370,12221,A,B,False
q_000999,2771,6515,A,A,True
q_001000,11582,10270,A,A,True
q_001001,9353,9361,A,A,True
q_001002,7094,5271,B,B,True
q_001003,1021,11262,B,B,True
q_001004,1630,1940,A,A,True
q_001005,3084,11703,A,A,True
q_001006,5163,10803,A,A,True
q_001007,6399,11256,B,B,True
q_001008,1519,9319,A,A,True
q_001009,6611,7331,B,B,True
q_001010,3415,4413,B,A,False
q_001011,592,10163,B,B,True
q_001012,7870,3124,A,B,False
q_001013,3995,8949,A,A,True
q_001014,6598,12192,A,A,True
q_001015,6438,10640,B,A,False
q_001016,4879,4134,B,B,True
q_001017,6279,10857,A,A,True
q_001018,530,3143,A,B,False
q_001019,1472,8671,B,B,True
q_001020,711,11987,A,A,True
q_001021,56,916,B,A,False
q_001022,11755,11035,B,B,True
q_001023,2614,10698,B,B,True
q_001024,6119,10443,B,B,True
q_001026,987,1836,A,A,True
q_001027,3565,8923,A,B,False
q_001028,6127,7182,A,A,True
q_001029,6471,4245,B,A,False
q_001030,6145,6195,A,B,False
q_001031,2198,9497,B,B,True
q_001032,12276,9286,A,A,True
q_001033,3988,6516,A,A,True
q_001034,846,1977,A,B,False
q_001035,4159,9437,B,A,False
q_001036,11471,6303,B,A,False
q_001037,1317,186,B,A,False
q_001038,5549,2911,B,A,False
q_001039,2574,10510,B,B,True
q_001040,12363,8973,A,B,False
q_001041,5093,10883,A,A,True
q_001042,5276,11169,A,B,False
q_001043,7007,4730,A,A,True
q_001044,6430,9011,A,A,True
q_001045,1952,11926,B,B,True
q_001046,3042,8792,B,A,False
q_001047,3046,7635,B,A,False
q_001048,3578,8494,A,B,False
q_001049,1521,8464,B,A,False
q_001050,28,6459,B,B,True
q_001051,4637,1938,A,A,True
q_001052,945,6375,B,B,True
q_001053,12178,9069,A,A,True
q_001054,974,5608,A,A,True
q_001055,12649,144,A,B,False
q_001056,5712,9424,A,A,True
q_001057,8335,9811,A,A,True
q_001058,5394,9131,A,B,False
q_001059,2074,3951,A,A,True
q_001060,9791,11117,A,B,False
q_001061,2291,8738,B,A,False
q_001062,1830,7253,B,B,True
q_001063,7101,8963,A,B,False
q_001064,2779,9569,B,A,False
q_001065,4928,4770,A,B,False
q_001066,664,11761,B,A,False
q_001067,8144,5988,A,A,True
q_001068,4239,8604,B,B,True
q_001069,136,3924,A,A,True
q_001070,6833,8577,A,B,False
q_001071,2656,12115,A,A,True
q_001072,2981,9613,B,A,False
q_001073,3693,6672,A,A,True
q_001074,1525,5930,B,A,False
q_001075,2081,6887,B,B,True
q_001076,2590,9041,A,B,False
q_001077,2108,10855,A,A,True
q_001078,5308,3696,B,B,True
q_001079,8440,10626,B,A,False
q_001080,2404,11694,B,A,False
q_001081,12568,4101,A,A,True
q_001082,12173,2175,A,A,True
q_001083,7019,7064,A,A,True
q_001084,352,2547,A,B,False
q_001085,1055,10661,A,B,False
q_001086,6371,10186,A,A,True
q_001087,12584,6933,B,B,True
q_001088,4189,8271,A,A,True
q_001089,1799,5481,B,B,True
q_001090,6390,5292,B,B,True
q_001091,5696,9631,B,B,True
q_001092,5673,10710,B,A,False
q_001093,4988,10773,A,A,True
q_001094,4175,2757,A,B,False
q_001095,1017,2536,A,A,True
q_001096,5130,10615,A,A,True
q_001097,1036,9597,A,A,True
q_001098,523,8527,A,B,False
q_001099,5512,4963,A,A,True
q_001100,6095,4656,B,B,True
q_001101,6787,5963,A,B,False
q_001102,1043,11676,A,A,True
q_001103,1914,4788,A,B,False
q_001104,3892,12354,B,B,True
q_001105,2299,7987,B,B,True
q_001106,3101,7293,A,A,True
q_001107,6425,11525,B,A,False
q_001108,5956,11953,B,B,True
q_001109,568,11900,B,B,True
q_001110,8032,11821,A,B,False
q_001111,5202,2958,A,B,False
q_001112,2447,11749,B,B,True
q_001113,1048,3711,A,A,True
q_001114,2470,4062,B,B,True
q_001115,3836,6228,B,B,True
q_001116,12651,8860,B,B,True
q_001117,7699,7452,B,B,True
q_001118,6005,9190,A,A,True
q_001119,3253,6268,A,A,True
q_001120,176,6440,B,A,False
q_001121,1069,3417,A,A,True
q_001122,3416,6321,A,B,False
q_001123,3096,4314,B,B,True
q_001124,11291,10680,B,A,False
q_001125,9481,10719,B,A,False
q_001126,2227,10852,A,A,True
q_001127,8102,11945,B,B,True
q_001128,8371,7067,A,A,True
q_001129,8249,4451,A,B,False
q_001130,6740,5169,B,B,True
q_001131,2484,8516,A,B,False
q_001132,595,10094,A,A,True
q_001133,5345,9694,B,A,False
q_001134,7800,9938,A,A,True
q_001135,739,4470,B,B,True
q_001136,4883,9212,B,B,True
q_001137,12580,4659,A,A,True
q_001138,12545,9449,B,A,False
q_001139,6855,5894,A,A,True
q_001140,562,11196,B,B,True
q_001141,4300,8631,A,A,True
q_001142,11834,9082,B,A,False
q_001143,11610,10730,B,B,True
q_001144,4207,12047,A,A,True
q_001145,7993,6132,A,B,False
q_001146,6751,1361,A,A,True
q_001147,3168,9766,A,A,True
q_001148,9107,8757,B,B,True
q_001149,7718,10826,B,B,True
q_001150,4700,5540,B,A,False
q_001151,5107,6414,B,B,True
q_001152,5475,9016,A,A,True
q_001153,11557,5367,B,B,True
q_001154,1967,3875,B,B,True
q_001155,7461,12444,B,B,True
q_001156,1527,4439,A,B,False
q_001157,3539,10804,B,B,True
q_001158,881,4882,A,B,False
q_001159,5958,4327,A,A,True
q_001160,7407,12531,A,A,True
q_001161,2031,6338,B,A,False
q_001162,3109,10774,B,B,True
q_001163,2269,6752,A,A,True
q_001164,1195,6569,B,A,False
q_001165,1334,7669,B,A,False
q_001166,278,3788,A,A,True
q_001167,5064,9543,A,A,True
q_001168,5091,12684,A,A,True
q_001169,8087,11655,B,B,True
q_001170,1136,7992,A,A,True
q_001171,4183,8016,A,A,True
q_001172,5261,4975,A,A,True
q_001173,2255,758,B,A,False
q_001174,108,5328,A,A,True
q_001175,5975,4305,A,A,True
q_001176,5131,4021,B,A,False
q_001177,2434,6407,A,A,True
q_001178,3293,10130,B,B,True
q_001179,315,9792,A,A,True
q_001180,179,7725,A,B,False
q_001181,8136,11784,B,A,False
q_001182,11487,8778,B,A,False
q_001183,5695,11070,A,A,True
q_001184,4108,5340,A,B,False
q_001185,3907,9949,B,B,True
q_001186,1809,10177,B,B,True
q_001187,4649,7605,A,A,True
q_001188,7198,11043,B,B,True
q_001189,92,8034,B,B,True
q_001190,5280,9544,A,B,False
q_001191,3532,9495,B,B,True
q_001192,2164,9928,B,B,True
q_001193,12159,8933,B,B,True
q_001194,6681,10894,A,A,True
q_001195,8053,5367,B,B,True
q_001196,7141,9066,A,B,False
q_001197,8238,12475,B,B,True
q_001198,10883,10200,A,B,False
q_001200,3976,11169,A,B,False
q_001201,6067,9375,A,A,True
q_001202,12124,12513,B,B,True
q_001203,11588,9675,B,B,True
q_001204,1880,8271,B,B,True
q_001205,11477,11679,A,A,True
q_001206,6545,10028,A,A,True
q_001207,1996,9158,A,A,True
q_001209,12239,2593,B,A,False
q_001210,7921,11809,A,A,True
q_001211,9592,9936,A,A,True
q_001212,5854,7311,A,B,False
q_001213,8018,11013,B,B,True
q_001214,943,5252,B,B,True
q_001215,1450,11500,A,A,True
q_001216,1985,6443,B,B,True
q_001217,3987,9306,B,B,True
q_001218,2549,10282,A,A,True
q_001219,5592,10775,A,B,False
q_001220,8255,6862,A,B,False
q_001221,7028,8689,A,A,True
q_001223,2483,8312,B,B,True
q_001224,5297,12255,A,B,False
q_001225,1607,12323,B,B,True
q_001226,1363,9584,B,A,False
q_001227,12511,8929,B,A,False
q_001228,1957,10488,B,B,True
q_001229,2013,3662,B,B,True
q_001230,12197,10438,A,A,True
q_001231,9323,10093,B,B,True
q_001232,1406,12330,A,A,True
q_001233,7078,9530,B,A,False
q_001234,8094,10384,A,A,True
q_001235,4402,6059,A,A,True
q_001236,59,4840,A,B,False
q_001237,1574,3501,A,A,True
q_001238,6555,3783,A,B,False
q_001239,520,12501,B,B,True
q_001240,7720,6457,B,B,True
q_001241,9176,9877,A,B,False
q_001242,12240,9906,A,A,True
q_001243,6222,9886,B,A,False
q_001244,5088,11118,A,A,True
q_001245,12523,9767,A,B,False
q_001246,4168,10925,B,A,False
q_001247,7421,5908,B,B,True
q_001248,4132,3843,A,A,True
q_001249,11939,12426,A,A,True
q_001250,3074,9278,A,A,True
q_001251,7419,5230,A,A,True
q_001252,941,5737,A,A,True
q_001253,6608,10085,A,A,True
q_001254,8257,9910,A,A,True
q_001255,1078,3477,B,A,False
q_001256,2820,10526,B,A,False
q_001257,7058,3579,A,A,True
q_001258,1799,6866,A,A,True
q_001259,9363,10191,A,B,False
q_001260,3381,9001,A,B,False
q_001261,11749,4253,A,B,False
q_001262,5648,8244,A,B,False
q_001263,9259,10452,A,A,True
q_001264,3029,10010,A,A,True
q_001266,700,10855,B,B,True
q_001267,5582,4736,A,A,True
q_001268,2925,12111,A,A,True
q_001269,619,1237,A,B,False
q_001270,4689,7291,A,A,True
q_001271,1389,8470,B,A,False
q_001272,11836,8779,B,B,True
q_001273,120,8581,A,B,False
q_001274,8912,9691,B,A,False
q_001275,9063,10000,A,A,True
q_001277,6679,9831,B,A,False
q_001278,103,192,A,A,True
q_001279,6223,10996,A,B,False
q_001280,8193,9401,A,B,False
q_001281,7235,9395,A,A,True
q_001282,4999,7300,A,B,False
q_001283,6561,10176,B,A,False
q_001284,4852,7014,A,B,False
q_001285,622,4113,B,A,False
q_001286,7687,11535,A,B,False
q_001287,3577,2980,A,B,False
q_001288,1295,6245,B,B,True
q_001289,7902,5277,A,A,True
q_001290,2969,9075,A,A,True
q_001292,5638,8047,A,A,True
q_001293,1720,57,A,B,False
q_001294,8482,12093,B,B,True
q_001295,4126,6539,A,B,False
q_001296,629,3341,A,A,True
q_001297,2443,8606,B,B,True
q_001298,6742,12699,B,B,True
q_001299,376,5427,B,B,True
q_001300,2563,9652,B,A,False
q_001301,1696,5100,A,B,False
q_001302,8264,8892,B,B,True
q_001303,11380,9667,A,B,False
q_001304,4486,7759,B,B,True
q_001305,1315,8534,B,A,False
q_001306,3235,4506,A,B,False
q_001307,8453,3019,A,A,True
q_001308,1449,5273,A,A,True
q_001309,3401,10835,A,A,True
q_001310,25,6660,B,A,False
q_001311,4422,6000,A,B,False
q_001312,2167,9906,A,B,False
q_001313,2541,10843,B,B,True
q_001315,3798,9279,A,A,True
q_001316,6220,9017,A,B,False
q_001317,7501,12049,A,A,True
q_001318,5705,5020,A,A,True
q_001319,5044,2817,A,A,True
q_001320,1456,2593,B,B,True
q_001321,12111,3492,B,B,True
q_001322,7494,6984,B,A,False
q_001323,4132,11264,B,B,True
q_001324,8312,11008,A,A,True
q_001325,2384,7088,B,B,True
q_001326,1459,8632,A,A,True
q_001327,1078,8915,A,B,False
q_001328,1515,8577,A,B,False
q_001329,2532,4344,A,A,True
q_001330,5716,9064,A,A,True
q_001331,5651,9119,B,A,False
q_001332,2823,5399,A,A,True
q_001333,862,10259,A,B,False
q_001334,7544,6780,A,B,False
q_001335,12692,8857,A,B,False
q_001336,2580,8110,A,B,False
q_001337,3765,5294,A,B,False
q_001338,4373,9851,B,A,False
q_001339,5184,11329,A,B,False
q_001340,6787,10049,A,A,True
q_001341,1739,3481,B,A,False
q_001342,6525,1517,A,B,False
q_001343,11735,7304,A,B,False
q_001344,2372,4392,A,B,False
q_001345,1792,12676,A,A,True
q_001346,3790,10872,B,A,False
q_001347,7713,8906,B,B,True
q_001348,12609,9335,A,A,True
q_001349,3911,7563,A,A,True
q_001350,766,744,B,B,True
q_001351,2310,4986,B,A,False
q_001352,5242,6300,B,A,False
q_001353,1194,11630,B,B,True
q_001354,444,2789,A,B,False
q_001355,6314,8331,A,B,False
q_001356,4371,10474,A,A,True
q_001357,2962,1707,A,A,True
q_001358,1309,6640,A,B,False
q_001359,4643,7278,A,B,False
q_001360,1047,8483,A,B,False
q_001361,854,12445,B,A,False
q_001362,4458,11247,B,B,True
q_001364,7049,12398,B,B,True
q_001365,443,224,B,A,False
q_001366,12222,3834,B,B,True
q_001367,1815,5760,B,B,True
q_001368,1448,12238,A,A,True
q_001369,1516,8063,B,A,False
q_001370,1550,11190,A,A,True
q_001371,4361,5887,A,A,True
q_001372,8135,5714,A,B,False
q_001373,5342,9462,B,B,True
q_001374,201,11275,B,B,True
q_001375,3766,12188,B,A,False
q_001376,1681,12228,B,B,True
q_001377,1853,9555,B,B,True
q_001378,6393,9484,B,B,True
q_001380,2667,12459,A,A,True
q_001381,3826,3615,A,A,True
q_001382,11752,4405,A,B,False
q_001383,11397,7308,B,B,True
q_001384,3034,4909,A,B,False
q_001385,2987,11864,B,B,True
q_001386,2524,7121,B,B,True
q_001387,3701,4133,B,A,False
q_001388,11319,8803,B,A,False
q_001389,6512,11550,A,B,False
q_001390,880,3888,B,B,True
q_001391,6728,10251,A,A,True
q_001392,2899,12503,A,A,True
q_001393,9432,8789,A,B,False
q_001394,2740,4248,B,B,True
q_001395,7507,9549,B,B,True
q_001396,7877,11411,B,B,True
q_001397,8303,9816,B,B,True
q_001398,317,11704,A,A,True
q_001399,6860,3804,A,A,True
q_001400,827,10859,A,A,True
q_001401,6811,3067,A,A,True
q_001402,3808,5861,A,A,True
q_001403,4097,9135,A,B,False
q_001404,2254,3160,A,B,False
q_001405,1975,8865,A,A,True
q_001406,4409,5612,A,A,True
q_001407,8514,11109,A,A,True
q_001408,19,5334,B,A,False
q_001409,3599,4856,B,A,False
q_001410,771,2722,A,B,False
q_001411,7134,10527,A,B,False
q_001412,873,3184,A,B,False
q_001413,3001,10063,B,B,True
q_001414,5422,7434,B,B,True
q_001415,1979,9959,A,B,False
q_001416,8068,11648,A,A,True
q_001417,4385,5570,B,B,True
q_001418,3080,10939,B,B,True
q_001419,3225,6051,B,A,False
q_001420,2435,12071,B,B,True
q_001421,12639,8427,B,B,True
q_001422,7485,6115,B,B,True
q_001423,2935,8572,B,B,True
q_001424,3248,11096,A,A,True
q_001425,8342,10351,A,A,True
q_001426,5120,8534,B,A,False
q_001427,11468,6521,B,B,True
q_001428,8338,3392,A,A,True
q_001429,1937,10007,A,B,False
q_001430,5975,10271,A,A,True
q_001431,2353,3283,A,A,True
q_001432,375,2175,B,B,True
q_001433,6629,7143,B,B,True
q_001434,4058,11136,A,A,True
q_001435,1295,9315,A,B,False
q_001436,5428,3919,A,B,False
q_001437,8297,5060,A,B,False
q_001438,7573,4052,A,B,False
q_001439,2958,12139,A,A,True
q_001440,10420,9905,B,A,False
q_001441,6515,3749,A,B,False
q_001442,2753,11875,B,B,True
q_001443,1209,5502,B,B,True
q_001444,1775,8809,B,B,True
q_001445,455,319,A,B,False
q_001446,11918,10234,B,B,True
q_001447,12196,12365,B,B,True
q_001448,1412,9393,B,B,True
q_001449,1309,1225,A,B,False
q_001450,3731,11874,A,A,True
q_001451,521,1587,B,A,False
q_001452,652,5180,A,A,True
q_001453,3126,11066,A,A,True
q_001454,1766,7269,B,B,True
q_001456,4862,12511,A,A,True
q_001457,5783,5541,B,B,True
q_001458,11830,3352,B,A,False
q_001459,6557,8247,B,A,False
q_001460,4058,10040,B,B,True
q_001461,3971,11880,A,A,True
q_001462,604,7380,A,A,True
q_001463,1263,648,A,A,True
q_001464,4989,10825,B,B,True
q_001465,1418,3096,A,A,True
q_001466,8076,8163,A,B,False
q_001467,4886,10931,B,B,True
q_001468,496,9879,A,B,False
q_001469,769,9919,B,B,True
q_001470,11642,11407,A,A,True
q_001471,12634,8872,A,B,False
q_001472,5709,8401,B,B,True
q_001473,2630,3988,A,B,False
q_001474,1846,12416,A,A,True
q_001475,3838,12006,B,B,True
q_001476,5242,6232,B,B,True
q_001477,5008,4366,B,B,True
q_001478,2929,9326,B,B,True
q_001479,5294,9086,A,B,False
q_001480,1925,10284,A,B,False
q_001481,21,11216,B,A,False
q_001482,3684,11143,B,B,True
q_001483,2170,1424,A,B,False
q_001484,2155,5270,A,B,False
q_001485,2613,10962,A,B,False
q_001486,2066,7971,A,A,True
q_001487,7382,15,A,A,True
q_001488,1412,10892,A,A,True
q_001489,6457,10722,A,B,False
q_001490,3492,10335,A,B,False
q_001491,1003,6220,A,A,True
q_001492,371,8839,A,A,True
q_001493,4232,10811,A,A,True
q_001494,5211,12483,A,A,True
q_001496,7003,9869,A,A,True
q_001497,5162,9918,A,B,False
q_001498,2043,5937,A,B,False
q_001499,4318,10688,B,A,False
q_001500,3192,6731,A,A,True
q_001501,11581,3308,B,B,True
q_001502,2232,2910,A,B,False
q_001503,1662,4097,A,A,True
q_001504,7367,7592,B,A,False
q_001505,3081,7297,A,B,False
q_001506,11615,7129,B,B,True
q_001507,1882,6097,A,A,True
q_001508,6335,10969,B,B,True
q_001509,11798,8682,A,A,True
q_001510,1141,4235,A,B,False
q_001511,2900,10139,B,B,True
q_001512,1598,9453,A,A,True
q_001513,4202,2971,A,A,True
q_001515,3783,11821,B,A,False
q_001516,6638,6132,B,B,True
q_001517,617,4848,A,B,False
q_001518,6287,7805,B,A,False
q_001519,5855,5152,A,B,False
q_001520,5639,10977,B,B,True
q_001521,9041,10385,A,A,True
q_001522,2431,7040,A,B,False
q_001523,1912,7173,B,B,True
q_001524,7670,10236,B,B,True
q_001525,602,5438,B,A,False
q_001526,4053,10464,B,B,True
q_001527,1756,9142,B,B,True
q_001528,261,11229,A,A,True
q_001529,5818,11674,A,B,False
q_001530,1141,7098,A,A,True
q_001531,1630,117,B,B,True
q_001532,1415,11853,B,B,True
q_001533,2393,1366,A,B,False
q_001534,8044,10375,A,A,True
q_001535,397,4141,B,B,True
q_001536,1951,3671,B,B,True
q_001537,7661,1406,A,A,True
q_001538,5062,8974,A,A,True
q_001539,1713,7880,A,B,False
q_001542,1775,1129,B,B,True
q_001543,3425,7232,B,A,False
q_001544,2931,3015,A,A,True
q_001545,7500,8836,A,A,True
q_001546,3165,8735,B,B,True
q_001547,359,10793,B,B,True
q_001548,6277,3389,A,A,True
q_001549,60,5960,A,B,False
q_001550,3566,9776,B,A,False
q_001551,664,10843,B,B,True
q_001552,6775,11197,B,B,True
q_001553,4199,7867,A,B,False
q_001554,5817,4353,B,A,False
q_001555,2068,197,A,A,True
q_001556,3511,11393,B,A,False
q_001557,5960,9821,B,B,True
q_001558,12645,7956,B,A,False
q_001559,10870,9746,A,B,False
q_001560,6642,3699,A,A,True
q_001561,1274,3230,B,B,True
q_001562,3157,4974,B,B,True
q_001563,11674,9342,A,A,True
q_001564,8127,7076,A,A,True
q_001565,5774,7424,B,B,True
q_001566,6459,12303,B,B,True
q_001567,7668,6412,A,B,False
q_001568,11555,12618,B,B,True
q_001569,7618,12512,B,B,True
q_001570,1010,7587,B,B,True
q_001572,6226,9328,A,B,False
q_001573,9026,10332,A,B,False
q_001574,1887,10902,A,A,True
q_001575,4045,9907,B,B,True
q_001576,8416,6965,B,A,False
q_001577,10155,9888,A,B,False
q_001578,418,1436,A,B,False
q_001579,7634,3423,A,A,True
q_001580,3766,3088,B,A,False
q_001581,8309,2749,A,A,True
q_001582,6549,9572,B,B,True
q_001583,1882,5261,B,B,True
q_001584,8078,2451,A,A,True
q_001585,6295,4035,B,A,False
q_001586,12304,10461,B,A,False
q_001587,993,33,A,A,True
q_001589,378,2460,A,A,True
q_001590,3411,9351,A,B,False
q_001591,4402,8027,A,A,True
q_001592,4871,9260,A,A,True
q_001593,241,11110,B,B,True
q_001594,69,8921,B,B,True
q_001595,623,2103,B,A,False
q_001596,6076,8376,B,A,False
q_001597,7097,9215,A,A,True
q_001598,3314,10740,A,A,True
q_001599,8091,8997,B,B,True
q_001600,3370,3830,A,B,False
q_001601,11847,9385,A,B,False
q_001602,2254,10495,A,A,True
q_001603,8325,4029,B,A,False
q_001604,6738,1578,A,B,False
